generation,rank,idx,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,success,source_type,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,,25,CC(CCN(C)C(=O)N1CCC(CCC=O)C2c3cc(ccc3F)C21)C(=O)O,True,3.8977177143096924,0.9458195567131042,3.4248080253601074,3.5431625843048096,0.4734186828136444,3.4248080253601074,5.5791826248168945,0.0,,ga_mutation_crossover,CC(CCN(C)C(=O)N1CCC(CCC=O)C2c3cc(ccc3F)C21)C(=O)O,True,1.0,pass,,390.45500000000004,77.92,1.0,3.0,4.0,3.4276000000000018,7.0,3.0,28.0,7.0,0.21428571428571427,1.0,True,ok,0.920721709728241,2.4850449562072754,2.548766613006592,0.254886656999588,2.4850449562072754,7.8900933265686035,1.5123958587646484,2.904599905014038,0.0,not_used,,2.904599905014038,False,pred_logsw_reencoded_low;d_ood_reencoded_high,12.0
final,,19,Cc1ccc(C(=O)OC23CNC(=O)N(C2)C(C)C3O)o1,True,3.9088079929351807,0.861831545829773,3.4778921604156494,3.5956578254699707,0.4710622727870941,3.4778921604156494,5.784865856170654,0.0,,ga_mutation_crossover,Cc1ccc(C(=O)OC23CNC(=O)N(C2)C(C)C3O)o1,True,1.0,pass,,280.28000000000003,92.01,2.0,5.0,7.0,0.2718199999999998,2.0,3.0,20.0,7.0,0.25,0.0,True,ok,0.990208089351654,2.237133741378784,2.3841395378112793,0.58802330493927,2.237133741378784,6.125729560852051,0.0,2.7322378158569336,0.0,not_used,,2.7322378158569336,False,pred_logsw_reencoded_low,13.0
final,,22,CCNC(=O)N1CC(C(=O)O)CC1NC(=O)C(C)(C)C,True,3.961249351501465,0.963470458984375,3.4795141220092773,3.586711883544922,0.4287906885147095,3.4795141220092773,5.983278751373291,0.0,,ga_mutation_crossover,CCNC(=O)N1CC(C(=O)O)CC1NC(=O)C(C)(C)C,True,1.0,pass,,285.344,98.74000000000001,3.0,3.0,6.0,0.6108000000000002,3.0,1.0,20.0,7.0,0.0,0.0,True,ok,0.9925386309623718,2.1994378566741943,2.30029559135437,0.40343061089515686,2.1994378566741943,5.730387210845947,0.0,2.695707082748413,0.0,not_used,,2.695707082748413,False,pred_logsw_reencoded_low,14.0
final,,4,CC12NC(=O)N(CC1O)CC21CCN(S(=O)(=O)c2ccc(F)cc2)CC1,True,3.9534738063812256,0.9671663641929626,3.469890594482422,3.5733139514923096,0.4136931300163269,3.469890594482422,6.206087112426758,0.06299739331007004,,ga_mutation_crossover,CC12NC(=O)N(CC1O)CC21CCN(S(=O)(=O)c2ccc(F)cc2)CC1,True,1.0,pass,,383.4450000000001,89.95000000000002,2.0,4.0,6.0,0.7549999999999994,2.0,5.0,26.0,9.0,0.23076923076923078,1.0,True,ok,0.9990214109420776,2.0438148975372314,2.141272783279419,0.3898317217826843,2.0438148975372314,6.581203460693359,0.3858543038368225,2.543325662612915,0.0,not_used,,2.543325662612915,False,pred_logsw_reencoded_low,15.0
final,,6,CC(C)(C)OC(=O)NC1C2C3CN4C(=O)C1(C3)N(C(=O)OC(C)(C)C)C24,True,3.8694121837615967,0.9726118445396423,3.383106231689453,3.479024887084961,0.38367438316345215,3.383106231689453,6.128659248352051,0.0,,ga_mutation_crossover,CC(C)(C)OC(=O)NC1C2C3CN4C(=O)C1(C3)N(C(=O)OC(C)(C)C)C24,True,1.0,pass,,365.4300000000001,88.18,1.0,5.0,6.0,1.6871999999999996,1.0,4.0,26.0,8.0,0.0,0.0,True,ok,0.1978558450937271,2.8379335403442383,2.953031063079834,0.4603903591632843,2.8379335403442383,6.62310791015625,0.4219208359718323,2.455146074295044,0.0,not_used,,2.455146074295044,False,p_sweet_reencoded_low,16.0
final,,29,CC(=O)CC(C)C1(C=O)CCCCN1C(=O)OC(C)(C)C,True,3.9193806648254395,0.9982309937477112,3.4202651977539062,3.5409247875213623,0.48263826966285706,3.4202651977539062,5.713297367095947,0.0,,ga_mutation_crossover,CC(=O)CC(C)C1(C=O)CCCCN1C(=O)OC(C)(C)C,True,1.0,pass,,297.395,63.68000000000001,0.0,4.0,4.0,2.960300000000001,4.0,1.0,21.0,5.0,0.0,0.0,True,ok,0.6790293455123901,2.171422004699707,2.252492666244507,0.3242828845977783,2.171422004699707,6.2733869552612305,0.12092134356498718,2.4141602516174316,0.0,not_used,,2.4141602516174316,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,17.0
final,,14,CSCNC(=O)NC(C)c1cnn(-c2ccc3nc(C)sc3c2)c1,True,3.9733495712280273,0.9763882160186768,3.4851555824279785,3.589238405227661,0.41633135080337524,3.4851555824279785,6.115808963775635,0.0,,ga_mutation_crossover,CSCNC(=O)NC(C)c1cnn(-c2ccc3nc(C)sc3c2)c1,True,1.0,pass,,361.4960000000001,71.84,2.0,6.0,8.0,3.4711200000000018,5.0,3.0,24.0,8.0,0.5833333333333334,0.0,True,ok,0.018987854942679405,2.9699981212615967,3.155916452407837,0.7436736226081848,2.9699981212615967,7.1479034423828125,0.8736043572425842,2.354682207107544,0.0,not_used,,2.354682207107544,False,p_sweet_reencoded_low,18.0
final,,23,CC1(C)C(=O)Nc2c1c(F)cc1c2C23C=NN1C(=O)C2(C)CNC(=O)N3,True,3.8527939319610596,0.9717556834220886,3.3669161796569824,3.469165086746216,0.4089953303337097,3.3669161796569824,6.1523847579956055,0.016776595264673233,,ga_mutation_crossover,CC1(C)C(=O)Nc2c1c(F)cc1c2C23C=NN1C(=O)C2(C)CNC(=O)N3,True,1.0,pass,,357.3450000000001,102.9,3.0,4.0,7.0,0.9158000000000002,0.0,6.0,26.0,9.0,0.23076923076923078,1.0,True,ok,0.002992757596075535,2.903616428375244,3.0395069122314453,0.543562114238739,2.903616428375244,7.160254001617432,0.8842343091964722,2.2675068378448486,0.0,not_used,,2.2675068378448486,False,p_sweet_reencoded_low,19.0
final,,10,CNC(=O)N1CCN([SH](=O)=O)CC1,True,3.9900906085968018,0.9201220273971558,3.530029535293579,3.6306464672088623,0.40246784687042236,3.5,6.134737968444824,0.0015882730949670076,,ga_mutation_crossover,CNC(=O)N1CCN([SH](=O)=O)CC1,True,1.0,pass,,207.255,69.72,2.0,3.0,5.0,-1.530199999999999,1.0,1.0,13.0,7.0,0.0,0.0,True,ok,0.8750569224357605,1.8005292415618896,1.9279587268829346,0.509718120098114,1.8005292415618896,5.451584815979004,0.0,2.2380576133728027,0.0,not_used,,2.2380576133728027,False,pred_logsw_reencoded_low,20.0
final,,5,CN1C(=O)N(CCC#N)C23CN4C(=O)C(C)(c5c(F)ccc2c54)C13,True,3.8835513591766357,0.7905431985855103,3.495845317840576,3.604027509689331,0.4327285885810852,3.495845317840576,5.805853366851807,0.0,,ga_mutation_crossover,CN1C(=O)N(CCC#N)C23CN4C(=O)C(C)(c5c(F)ccc2c54)C13,True,1.0,pass,,326.331,67.65,0.0,3.0,3.0,1.30218,2.0,5.0,24.0,7.0,0.25,1.0,True,ok,0.0013360510347411036,2.8507142066955566,2.9797275066375732,0.5160534977912903,2.8507142066955566,7.361839294433594,1.0577356815338135,2.207853078842163,0.0,not_used,,2.207853078842163,False,p_sweet_reencoded_low;d_ood_reencoded_high,21.0
final,,11,CCNC(=O)N1CC(C(N)=O)(n2cccn2)CCC1=O,True,3.937119245529175,0.9601082801818848,3.4570651054382324,3.5636634826660156,0.42639321088790894,3.4570651054382324,6.147750377655029,0.012787855230271816,,ga_mutation_crossover,CCNC(=O)N1CC(C(N)=O)(n2cccn2)CCC1=O,True,1.0,pass,,279.3,110.32000000000002,2.0,5.0,7.0,-0.5843999999999998,3.0,2.0,20.0,8.0,0.25,0.0,True,ok,0.20143644511699677,2.3318591117858887,2.366421699523926,0.13824991881847382,2.3318591117858887,6.3334221839904785,0.17259274423122406,1.9537265300750732,0.0,not_used,,1.9537265300750732,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,23.0
final,,20,CC(C)(C)OC(=O)NC1C2CCC1(C=O)N(C(=O)OC(C)(C)C)C2,True,3.9705147743225098,0.9744195938110352,3.483304977416992,3.5873076915740967,0.41601040959358215,3.483304977416992,6.078516483306885,0.0,,ga_mutation_crossover,CC(C)(C)OC(=O)NC1C2CCC1(C=O)N(C(=O)OC(C)(C)C)C2,True,1.0,pass,,340.42000000000013,84.94000000000001,1.0,5.0,6.0,2.4781000000000004,2.0,2.0,24.0,7.0,0.0,0.0,True,ok,0.25131189823150635,2.180816173553467,2.2775440216064453,0.3869113326072693,2.180816173553467,6.288860321044922,0.13423903286457062,1.8675215244293213,0.0,not_used,,1.8675215244293213,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,24.0
final,,1,O=C1NCC2C(O)C3CCC(c4ccc(F)c(-n5cccn5)c4)(C3)N12,True,4.004128932952881,0.9791895151138306,3.5145339965820312,3.6282973289489746,0.45505380630493164,3.5,5.658069610595703,0.0,,ga_mutation_crossover,O=C1NCC2C(O)C3CCC(c4ccc(F)c(-n5cccn5)c4)(C3)N12,True,1.0,pass,,342.374,70.39,2.0,4.0,6.0,1.7750999999999997,2.0,5.0,25.0,7.0,0.44,1.0,True,ok,0.007520710583776236,2.462346315383911,2.5733914375305176,0.44418007135391235,2.462346315383911,5.7379279136657715,0.0,1.8321232795715332,0.0,not_used,,1.8321232795715332,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,26.0
final,,21,O=C1N2C3OC45c6cc7c(cc6F)C46C4C3C(CC4(O)CC725)N16,True,3.92578125,0.9236717820167542,3.4639453887939453,3.5926804542541504,0.5149403214454651,3.4639453887939453,5.797945976257324,0.0,,ga_mutation_crossover,O=C1N2C3OC45c6cc7c(cc6F)C46C4C3C(CC4(O)CC725)N16,True,0.96,pass,,310.28400000000005,53.010000000000005,1.0,3.0,4.0,0.6994,0.0,9.0,23.0,6.0,0.2608695652173913,1.0,True,ok,0.006063924636691809,2.104144811630249,2.154311180114746,0.20066508650779724,2.104144811630249,6.301812171936035,0.1453864872455597,1.4720278978347778,0.0,not_used,,1.4520278978347778,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,27.0
final,,7,Cc1ccccc1C1CN2CC1N(C(C)c1ccc(F)cc1)C2=O,True,3.9073877334594727,0.9881516098976135,3.4133119583129883,3.5374131202697754,0.4964049160480499,3.4133119583129883,5.743919372558594,0.0,,ga_mutation_crossover,Cc1ccccc1C1CN2CC1N(C(C)c1ccc(F)cc1)C2=O,False,0.49999999999999994,hba_hbd_sum_less_than_2,too_hydrophobic;low_hbond_capacity;low_tpsa,324.39900000000006,23.55,0.0,1.0,1.0,4.098720000000004,3.0,4.0,24.0,4.0,0.5,1.0,True,ok,0.11390028893947601,1.4704370498657227,1.5359466075897217,0.2620384693145752,1.4704370498657227,5.434126377105713,0.0,0.9785073399543762,0.0,not_used,,0.7285073399543762,False,descriptor_filter_failed;p_sweet_reencoded_low;pred_logsw_reencoded_low,30.0
1,0.0,25,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.414327621459961,0.9999387264251709,2.914358377456665,3.0107970237731934,0.3857542872428894,2.914358377456665,5.214848518371582,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
