generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank
final,10,ga_mutation_crossover,CCc1nn(C)cc1C(=NNc1nc2nc(N(C)C)ncc2s1)N(C)c1ccc(Cl)cc1,True,4.016461372375488,0.8555741906166077,3.588674306869507,3.6698126792907715,0.3245536684989929,3.5,5.806769847869873,0.0,CCc1nn(C)cc1C(=NNc1nc2nc(N(C)C)ncc2s1)N(C)c1ccc(Cl)cc1,True,0.88,pass,,470.0060000000001,87.36,1,9,10,4.011700000000003,6,4,32,11,0.625,1,True,ok,0.20201386511325836,3.301208019256592,3.3612098693847656,0.2400072067975998,3.301208019256592,7.093360900878906,0.8266603946685791,2.923825979232788,0.0,not_used,,2.863825979232788,False,p_sweet_reencoded_low,11
final,20,ga_mutation_crossover,N#Cc1ccc(OC2(Cc3ccco3)C=NC(C3CC3)=C2N)cc1,True,4.076771259307861,0.9660515189170837,3.593745708465576,3.6745433807373047,0.32319092750549316,3.5,5.794464588165283,0.0,N#Cc1ccc(OC2(Cc3ccco3)C=NC(C3CC3)=C2N)cc1,True,1.0,pass,,319.3640000000001,84.53999999999999,1,5,6,3.176280000000001,5,4,24,5,0.4583333333333333,0,True,ok,0.1333112269639969,3.1649951934814453,3.217078447341919,0.20833346247673035,3.1649951934814453,6.741538047790527,0.5238518714904785,2.6982998847961426,0.0,not_used,,2.6982998847961426,False,p_sweet_reencoded_low,12
final,24,ga_mutation_crossover,CN(C(=O)C(=CN)C(C(N)=O)=C(CN)c1cccs1)c1ccc(Br)cc1,True,4.133079528808594,0.9786460995674133,3.64375638961792,3.736560106277466,0.37121522426605225,3.5,5.800745964050293,0.0,CN(C(=O)C(=CN)C(C(N)=O)=C(CN)c1cccs1)c1ccc(Br)cc1,True,1.0,pass,,435.34700000000004,115.43999999999998,3,5,8,2.213800000000001,6,2,26,8,0.4230769230769231,1,True,ok,0.09190782159566879,3.1653506755828857,3.2394156455993652,0.29625967144966125,3.1653506755828857,7.269351005554199,0.978132426738739,2.6448309421539307,0.0,not_used,,2.6448309421539307,False,p_sweet_reencoded_low,13
final,2,ga_mutation_crossover,CN=C(NN=C(CCO)C1=CCCN1C(=O)CCC(C)(C)C)c1ccccc1,True,4.1448822021484375,0.9621176719665527,3.663823366165161,3.750269651412964,0.34578555822372437,3.5,5.813501834869385,0.0,CN=C(NN=C(CCO)C1=CCCN1C(=O)CCC(C)(C)C)c1ccccc1,True,1.0,pass,,384.52400000000006,77.29,2,4,6,3.3335000000000017,7,2,28,6,0.21428571428571427,0,True,ok,0.7392040491104126,2.297758102416992,2.3734843730926514,0.3029046952724457,2.297758102416992,7.0869879722595215,0.8211753368377686,2.6187233924865723,0.0,not_used,,2.6187233924865723,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,14
final,8,ga_mutation_crossover,CN(C(=O)c1ccc(CN2CCOCC2)cc1)C1=NC(=NOCC(N)=O)CS1,True,4.1577348709106445,0.9752580523490906,3.6701059341430664,3.7598252296447754,0.35887739062309265,3.5,5.754727363586426,0.0,CN(C(=O)c1ccc(CN2CCOCC2)cc1)C1=NC(=NOCC(N)=O)CS1,True,1.0,pass,,405.48000000000013,109.82,1,7,8,0.5090000000000002,6,3,28,10,0.21428571428571427,0,True,ok,0.978276789188385,2.0497846603393555,2.1817219257354736,0.5277490615844727,2.0497846603393555,7.057228088378906,0.7955614328384399,2.5389230251312256,0.0,not_used,,2.5389230251312256,False,pred_logsw_reencoded_low,15
final,9,ga_mutation_crossover,CC1(C)CN2CC3NC2(c2ccccn2)C12CCCc1sc(N)c3c12,True,4.128650188446045,0.9390645027160645,3.6591179370880127,3.7499077320098877,0.36315885186195374,3.5,5.848149299621582,0.0,CC1(C)CN2CC3NC2(c2ccccn2)C12CCCc1sc(N)c3c12,True,1.0,pass,,352.5070000000001,54.18,2,5,7,3.152100000000001,1,6,25,5,0.44,0,True,ok,0.15409769117832184,2.9264562129974365,3.028226852416992,0.4070828855037689,2.9264562129974365,7.6680121421813965,1.321254014968872,2.4611992835998535,0.0,not_used,,2.4611992835998535,False,p_sweet_reencoded_low;d_ood_reencoded_high,16
final,18,ga_mutation_crossover,CC=NN(C(OCc1ccccc1)Sc1nc(=O)c(N)n[nH]1)C(C)(C)C,True,4.120405197143555,0.9498432278633118,3.6454834938049316,3.729539155960083,0.3362230956554413,3.5,5.831002712249756,0.0,CC=NN(C(OCc1ccccc1)Sc1nc(=O)c(N)n[nH]1)C(C)(C)C,True,1.0,pass,,376.48600000000016,109.49000000000001,2,8,10,2.4458,7,2,26,9,0.46153846153846156,0,True,ok,0.0733843669295311,2.974984884262085,3.120075225830078,0.5803614258766174,2.974984884262085,6.72875452041626,0.5128492712974548,2.430384397506714,0.0,not_used,,2.430384397506714,False,p_sweet_reencoded_low,17
final,6,ga_mutation_crossover,CCN1CSCCC1(Br)N1CCC(C(=O)N(CC2CCCO2)C(C)(C)C)CC1,True,4.118513584136963,0.9564008116722107,3.6403133869171143,3.727511167526245,0.34879130125045776,3.5,5.674520492553711,0.0,CCN1CSCCC1(Br)N1CCC(C(=O)N(CC2CCCO2)C(C)(C)C)CC1,True,0.88,pass,,476.52500000000043,36.019999999999996,0,5,5,3.9695000000000036,5,3,28,7,0.0,1,True,ok,0.04290824383497238,3.057504415512085,3.167008399963379,0.4380163252353668,3.057504415512085,6.6973066329956055,0.48578253388404846,2.47328519821167,0.0,not_used,,2.41328519821167,False,p_sweet_reencoded_low,18
final,5,ga_mutation_crossover,CCC1CC(=O)N(NC(=O)C2CC2)C1(C)C(=O)NCc1ccc(C(=O)O)cc1,True,4.0524420738220215,0.9065941572189331,3.59914493560791,3.673264265060425,0.2964777946472168,3.5,5.743216514587402,0.0,CCC1CC(=O)N(NC(=O)C2CC2)C1(C)C(=O)NCc1ccc(C(=O)O)cc1,True,1.0,pass,,387.43600000000015,115.81000000000002,3,4,7,1.4593999999999998,7,3,28,8,0.21428571428571427,0,True,ok,0.9391846060752869,1.938269019126892,1.9920666217803955,0.21519042551517487,1.938269019126892,7.506746768951416,1.18245530128479,2.3933310508728027,0.0,not_used,,2.3933310508728027,False,pred_logsw_reencoded_low;d_ood_reencoded_high,19
final,26,ga_mutation_crossover,C=CCCC(O)=Nc1cc2c(C)nn1c2NC(=O)c1ccc(C)cc1,True,4.07761812210083,0.9133104681968689,3.6209628582000732,3.709881544113159,0.3556751310825348,3.5,5.80716609954834,0.0,C=CCCC(O)=Nc1cc2c(C)nn1c2NC(=O)c1ccc(C)cc1,True,0.88,pass,,336.39500000000004,78.99000000000001,2,4,6,4.195440000000002,6,3,25,6,0.52,0,True,ok,0.008232713676989079,3.072230339050293,3.1809067726135254,0.4347061216831207,3.072230339050293,6.074915885925293,0.0,2.4429328441619873,0.0,not_used,,2.3829328441619873,False,p_sweet_reencoded_low,20
final,28,ga_mutation_crossover,CC1(C)OC2c3[nH]c4c1c(=O)c3C1=C(C3CC3)N=CC42O1,True,4.0451812744140625,0.9014469981193542,3.5944576263427734,3.679180860519409,0.3388933837413788,3.5,5.693631172180176,0.0,CC1(C)OC2c3[nH]c4c1c(=O)c3C1=C(C3CC3)N=CC42O1,True,1.0,pass,,282.299,63.68000000000001,1,4,5,2.0834,1,6,21,5,0.2857142857142857,0,True,ok,0.0024716893676668406,3.018840789794922,3.0908265113830566,0.28794336318969727,3.018840789794922,7.202589988708496,0.9206722378730774,2.382054090499878,0.0,not_used,,2.382054090499878,False,p_sweet_reencoded_low,21
final,15,ga_mutation_crossover,CC1Cc2c(C(=O)C(C)C(C)(C)O)c(c3c(=O)n2C(=NCC2CC2)S3)O1,True,4.017230987548828,0.9555395245552063,3.539461374282837,3.61167573928833,0.2888575792312622,3.5,5.832597732543945,0.0,CC1Cc2c(C(=O)C(C)C(C)(C)O)c(c3c(=O)n2C(=NCC2CC2)S3)O1,True,1.0,pass,,376.4780000000001,80.89,1,7,8,2.4812000000000003,5,4,26,7,0.23076923076923078,0,True,ok,0.05082274600863457,2.9104702472686768,2.979979991912842,0.27803897857666016,2.9104702472686768,6.576024055480957,0.38139647245407104,2.3365397453308105,0.0,not_used,,2.3365397453308105,False,p_sweet_reencoded_low,22
final,13,ga_mutation_crossover,CC1(C)CNC(=O)C12NC(=O)C1C(Br)=C3CN(CC(=O)N4CCCCC4)CCN3C(=O)C12,True,4.144708633422852,0.9708567261695862,3.659280300140381,3.7465996742248535,0.349277138710022,3.5,5.805480003356934,0.0,CC1(C)CNC(=O)C12NC(=O)C1C(Br)=C3CN(CC(=O)N4CCCCC4)CCN3C(=O)C12,True,1.0,pass,,508.4170000000005,102.06,2,5,7,0.02020000000000155,2,5,32,10,0.0,1,True,ok,0.3308672308921814,2.5243325233459473,2.6173715591430664,0.3721557855606079,2.5243325233459473,7.129100799560547,0.8574212193489075,2.314460039138794,0.0,not_used,,2.314460039138794,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,23
final,23,ga_mutation_crossover,COc1cccc2c1OC1(C)CC2N(c2nc(C3CC3)c3cc2n2c4cccc(c4)n-2c3=O)C1,True,3.9815540313720703,0.9506160020828247,3.5062460899353027,3.584423065185547,0.31270748376846313,3.5,5.702093124389648,0.0,COc1cccc2c1OC1(C)CC2N(c2nc(C3CC3)c3cc2n2c4cccc(c4)n-2c3=O)C1,True,0.84,pass,,452.51400000000024,61.52,0,7,7,4.526700000000004,3,8,34,7,0.6176470588235294,0,True,ok,0.23814848065376282,2.7564661502838135,2.8270912170410156,0.28250011801719666,2.7564661502838135,7.794703483581543,1.4302952289581299,2.391791820526123,0.0,not_used,,2.311791820526123,False,p_sweet_reencoded_low;d_ood_reencoded_high,24
final,25,ga_mutation_crossover,Fc1ccc2c(c1)Oc1ccccc1C21NCc2nn(-c3ccc(Br)cc3)cc21,True,4.144009113311768,0.8838423490524292,3.702087879180908,3.7854366302490234,0.3333950936794281,3.5,5.750392436981201,0.0,Fc1ccc2c(c1)Oc1ccccc1C21NCc2nn(-c3ccc(Br)cc3)cc21,True,0.88,pass,too_hydrophobic,448.2950000000001,39.08,1,4,5,5.274700000000004,1,6,29,6,0.7931034482758621,2,True,ok,0.37877795100212097,2.517367124557495,2.5908491611480713,0.2939283549785614,2.517367124557495,5.978963851928711,0.0,2.3697783946990967,0.0,not_used,,2.3097783946990966,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,25
final,29,ga_mutation_crossover,CC(C)(C)C1CC2CN3c4ccccc4C2N1C3C1CCCN(C(=O)CC2=CCCCC2)C1,True,4.062624931335449,0.9890866279602051,3.568081855773926,3.651580810546875,0.3339957296848297,3.5,5.975420951843262,0.0,CC(C)(C)C1CC2CN3c4ccccc4C2N1C3C1CCCN(C(=O)CC2=CCCCC2)C1,True,0.66,pass,too_hydrophobic;low_tpsa,447.6670000000005,26.79,0,3,3,5.753100000000006,3,7,33,4,0.18181818181818182,0,True,ok,0.3669758439064026,2.3343329429626465,2.3787620067596436,0.17771610617637634,2.3343329429626465,7.282651424407959,0.9895798563957214,2.1714015007019043,0.0,not_used,,2.0014015007019044,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,26
final,12,ga_mutation_crossover,COc1ccc2cc1-n1c3nnc1n-2c3=NN(C)C,True,4.186824321746826,0.9859960675239563,3.693826198577881,3.778461456298828,0.3385412096977234,3.5,5.658588886260986,0.0,COc1ccc2cc1-n1c3nnc1n-2c3=NN(C)C,True,1.0,pass,,256.269,60.47,0,7,7,0.34829999999999983,2,4,19,7,0.6842105263157895,0,True,ok,0.07026709616184235,2.219627618789673,2.2647082805633545,0.18032237887382507,2.219627618789673,5.6394243240356445,0.0,1.670974850654602,0.0,not_used,,1.670974850654602,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,27
final,22,ga_mutation_crossover,CC1CC(c2ccc(OCC3Cc4sccc4C3=O)cc2)N(C(C)(C)C)C1,True,4.1606621742248535,0.9591167569160461,3.6811039447784424,3.760608673095703,0.31801852583885193,3.5,5.814640998840332,0.0,CC1CC(c2ccc(OCC3Cc4sccc4C3=O)cc2)N(C(C)(C)C)C1,True,0.7000000000000001,pass,too_hydrophobic;low_tpsa,383.5570000000002,29.54,0,4,4,5.3635000000000055,4,4,27,4,0.4074074074074074,0,True,ok,0.04818345978856087,2.267223358154297,2.3674368858337402,0.40085384249687195,2.267223358154297,7.334744930267334,1.0344159603118896,1.6871209144592285,0.0,not_used,,1.5371209144592286,False,p_sweet_reencoded_low;pred_logsw_reencoded_low;d_ood_reencoded_high,28
final,27,ga_mutation_crossover,COC(=O)C1=CC=CN(c2ccc(Cl)cc2)C1,True,3.975297451019287,0.9253610372543335,3.5126168727874756,3.594655990600586,0.3281562328338623,3.5,5.721896171569824,0.0,COC(=O)C1=CC=CN(c2ccc(Cl)cc2)C1,True,0.8200000000000001,pass,low_tpsa,249.697,29.54,0,3,3,2.7731000000000012,2,2,17,4,0.35294117647058826,1,True,ok,0.9845829010009766,1.118133306503296,1.2164819240570068,0.3933945894241333,1.118133306503296,6.152820587158203,0.017151707783341408,1.6104247570037842,0.0,not_used,,1.5204247570037843,False,pred_logsw_reencoded_low,29
final,3,ga_mutation_crossover,CCC(C)=CN=C1CC(N2CCOCC2)=NC(C2CC2)=N1,True,4.081239223480225,0.98233562707901,3.590071201324463,3.6791739463806152,0.3564109206199646,3.5,5.641453742980957,0.0,CCC(C)=CN=C1CC(N2CCOCC2)=NC(C2CC2)=N1,True,1.0,pass,,288.395,49.55,0,4,4,2.6416000000000013,3,3,21,5,0.0,0,True,ok,0.009488732554018497,2.119645833969116,2.2539615631103516,0.5372627377510071,2.119645833969116,5.610321998596191,0.0,1.491981029510498,0.0,not_used,,1.491981029510498,False,p_sweet_reencoded_low;pred_logsw_reencoded_low,30
