generation,idx,source_type,smiles,valid,score_ga,p_sweet,pred_logsw,pred_logsw_mean,pred_logsw_std,pred_logsw_clipped,d_ood,d_ood_norm,canonical_smiles,descriptor_ok,descriptor_score,descriptor_filter_reason,risk_flags,MolWt,TPSA,HBD,HBA,HBA_HBD_sum,LogP,RotB,RingCount,HeavyAtoms,HeteroAtoms,AromaticRatio,HalogenCount,reencode_ok,reencode_reason,p_sweet_reencoded,pred_logsw_reencoded,pred_logsw_mean_reencoded,pred_logsw_std_reencoded,pred_logsw_clipped_reencoded,d_ood_reencoded,d_ood_norm_reencoded,score_reencoded,llm_score,llm_decision,llm_reason,final_score,reliable_candidate,reliable_filter_reason,final_rank,method,seed,run_dir
final,11,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.582834959030152,0.9999512434005736,3.08285927772522,3.1811203956604004,0.3930442035198211,3.08285927772522,5.077681541442871,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.8081,7,2,27,7,0.2222222222222222,0,True,ok,0.9991154074668884,3.014904260635376,3.123857259750366,0.4358118772506714,3.014904260635376,5.3842620849609375,0.0,3.5144619941711426,0.0,not_used,,3.5144619941711426,True,pass,20,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,27,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.628261804580689,0.999942183494568,3.12829065322876,3.2227749824523926,0.3779368698596954,3.12829065322876,5.262231826782227,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.4604999999999997,6,2,27,7,0.2222222222222222,0,True,ok,0.999085545539856,3.002373695373535,3.1082968711853027,0.4236929714679718,3.002373695373535,5.454231262207031,0.0,3.5019164085388184,0.0,not_used,,3.5019164085388184,True,pass,21,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,15,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.5960946083068848,0.999931812286377,3.0961287021636963,3.19580602645874,0.3987089097499847,3.0961287021636963,5.27657413482666,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.4604999999999997,6,2,27,7,0.2222222222222222,0,True,ok,0.999085545539856,3.002373695373535,3.1082968711853027,0.4236928522586822,3.002373695373535,5.454231262207031,0.0,3.5019164085388184,0.0,not_used,,3.5019164085388184,True,pass,22,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,6,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.6381561756134033,0.9999526739120485,3.1381797790527344,3.2471766471862797,0.4359877705574035,3.1381797790527344,5.097847938537598,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.8081,7,2,27,7,0.2222222222222222,0,True,ok,0.9988086223602296,2.9963111877441406,3.1115963459014893,0.4611403346061706,2.9963111877441406,4.949090003967285,0.0,3.495715618133545,0.0,not_used,,3.495715618133545,True,pass,23,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,24,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.664944648742676,0.999945878982544,3.1649715900421143,3.261953830718994,0.3879291117191314,3.1649715900421143,5.10061502456665,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.8081,7,2,27,7,0.2222222222222222,0,True,ok,0.9988086223602296,2.9963111877441406,3.1115963459014893,0.4611404836177826,2.9963111877441406,4.949090003967285,0.0,3.495715618133545,0.0,not_used,,3.495715618133545,True,pass,24,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,1,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.6394295692443848,0.9999551773071288,3.1394519805908203,3.24441909790039,0.4198682606220245,3.1394519805908203,5.078927516937256,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.8081,7,2,27,7,0.2222222222222222,0,True,ok,0.9988086223602296,2.9963107109069824,3.111595869064331,0.461140513420105,2.9963107109069824,4.949090003967285,0.0,3.4957151412963867,0.0,not_used,,3.4957151412963867,True,pass,25,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,9,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,3.641066551208496,0.9999477863311768,3.1410927772521973,3.2468795776367188,0.4231467843055725,3.1410927772521973,5.069267749786377,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.8081,7,2,27,7,0.2222222222222222,0,True,ok,0.9988086223602296,2.9963107109069824,3.111595869064331,0.4611404538154602,2.9963107109069824,4.949090003967285,0.0,3.4957151412963867,0.0,not_used,,3.4957151412963867,True,pass,26,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,16,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,3.67783784866333,0.999948024749756,3.177863836288452,3.2843830585479736,0.4260767996311188,3.177863836288452,5.082828998565674,0.0,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,True,1.0,pass,,376.45300000000015,95.94,2,5,7,1.4604999999999997,6,2,27,7,0.2222222222222222,0,True,ok,0.9985820055007936,2.983429431915283,3.0969181060791016,0.4539543986320495,2.983429431915283,5.0125732421875,0.0,3.482720375061035,0.0,not_used,,3.482720375061035,True,pass,27,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,0,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)CC(C(C)(C)C)C2NC(CC(=O)O)C(=O)N21,True,3.65512752532959,0.9999428987503052,3.155156135559082,3.2537245750427246,0.3942733407020569,3.155156135559082,5.110009670257568,0.0,COC(=O)C1(Cc2ccccc2)CC(C(C)(C)C)C2NC(CC(=O)O)C(=O)N21,True,1.0,pass,,388.4640000000001,95.93999999999998,2,5,7,1.8081,5,3,28,7,0.2142857142857142,0,True,ok,0.999451220035553,2.660366535186768,2.759913921356201,0.3981890976428985,2.660366535186768,6.859413146972656,0.62530517578125,3.1600921154022217,0.0,not_used,,3.1600921154022217,True,pass,28,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,18,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)CC(C(C)(C)C)C2NC(CC(=O)O)C(=O)N21,True,3.640451908111572,0.9999516010284424,3.140475988388061,3.2399230003356934,0.3977876901626587,3.140475988388061,5.129631042480469,0.0,COC(=O)C1(Cc2ccccc2)CC(C(C)(C)C)C2NC(CC(=O)O)C(=O)N21,True,1.0,pass,,388.4640000000001,95.93999999999998,2,5,7,1.8081,5,3,28,7,0.2142857142857142,0,True,ok,0.999451220035553,2.660366535186768,2.759913921356201,0.3981891870498657,2.660366535186768,6.859413146972656,0.62530517578125,3.1600921154022217,0.0,not_used,,3.1600921154022217,True,pass,29,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,12,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)N=C(N)c1cccnc1,True,3.648012161254883,0.9999568462371826,3.148033857345581,3.2535884380340576,0.4222183525562286,3.148033857345581,5.153669834136963,0.0,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)N=C(N)c1cccnc1,True,1.0,pass,,398.4190000000001,143.97000000000003,3,6,9,0.5307000000000011,9,2,29,9,0.4137931034482758,0,True,ok,0.9998562335968018,2.143044948577881,2.20463228225708,0.2463494837284088,2.143044948577881,5.102443218231201,0.0,2.642972946166992,0.0,not_used,,2.642972946166992,True,pass,30,C,2027,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2027_seed2027
final,27,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.818174362182617,0.999955415725708,3.3181967735290527,3.424410343170166,0.4248547255992889,3.3181967735290527,4.982508659362793,0.0,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1,4,5,2.9003000000000005,9,1,26,6,0.2307692307692307,0,True,ok,0.999761164188385,2.8884568214416504,3.009990930557251,0.4861361980438232,2.8884568214416504,5.957962512969971,0.0,3.3883373737335205,0.0,not_used,,3.3883373737335205,True,pass,1,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,12,ga_mutation_crossover,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,3.7854092121124263,0.999968409538269,3.2854249477386475,3.3957295417785645,0.4412182867527008,3.2854249477386475,4.897476196289063,0.0,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,True,1.0,pass,,363.4540000000002,83.91,1,4,5,2.9003000000000005,9,1,26,6,0.2307692307692307,0,True,ok,0.999761164188385,2.8884565830230717,3.009990692138672,0.4861362874507904,2.8884565830230717,5.957962512969971,0.0,3.3883371353149414,0.0,not_used,,3.3883371353149414,True,pass,2,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,5,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.78517484664917,0.999975323677063,3.285187244415283,3.3904736042022705,0.4211457371711731,3.285187244415283,4.884366035461426,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999810457229614,2.870147466659546,2.992464780807495,0.4892688691616058,2.870147466659546,5.496960639953613,0.0,3.370137929916382,0.0,not_used,,3.370137929916382,True,pass,3,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,29,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.837558269500733,0.9999715089797974,3.3375725746154785,3.4450995922088623,0.4301078021526336,3.3375725746154785,4.818171501159668,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999810457229614,2.870147466659546,2.992464780807495,0.4892688393592834,2.870147466659546,5.496960639953613,0.0,3.370137929916382,0.0,not_used,,3.370137929916382,True,pass,4,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,18,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.8111648559570312,0.999969720840454,3.3111801147460938,3.4193215370178223,0.4325652420520782,3.3111801147460938,4.783225059509277,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999810457229614,2.870147466659546,2.992464780807495,0.489268809556961,2.870147466659546,5.496960639953613,0.0,3.370137929916382,0.0,not_used,,3.370137929916382,True,pass,5,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,0,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.841660499572754,0.9999711513519288,3.3416748046875,3.4444668292999268,0.4111685752868652,3.3416748046875,4.798611640930176,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999810457229614,2.870147466659546,2.992464780807495,0.4892688393592834,2.870147466659546,5.496960639953613,0.0,3.370137929916382,0.0,not_used,,3.370137929916382,True,pass,6,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,22,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.8258676528930655,0.9999735355377196,3.325881004333496,3.4344799518585205,0.4343957006931305,3.325881004333496,4.839272499084473,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999839067459106,2.759315252304077,2.8240506649017334,0.2589412629604339,2.759315252304077,4.880802154541016,0.0,3.259307146072388,0.0,not_used,,3.259307146072388,True,pass,7,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,2,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.834938526153565,0.9999728202819824,3.334952116012573,3.4485034942626958,0.4542053341865539,3.334952116012573,4.841009616851807,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999839067459106,2.759315252304077,2.8240506649017334,0.2589412927627563,2.759315252304077,4.880802154541016,0.0,3.259307146072388,0.0,not_used,,3.259307146072388,True,pass,8,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,13,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.7865729331970215,0.9999691247940063,3.286588430404663,3.390357255935669,0.415075272321701,3.286588430404663,4.777430534362793,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999839067459106,2.759315252304077,2.8240506649017334,0.2589412033557892,2.759315252304077,4.880802154541016,0.0,3.259307146072388,0.0,not_used,,3.259307146072388,True,pass,9,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,28,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.761864185333252,0.9999721050262452,3.26187801361084,3.3758273124694824,0.4557971656322479,3.26187801361084,4.929891586303711,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999839067459106,2.759315252304077,2.8240506649017334,0.2589412331581116,2.759315252304077,4.880802154541016,0.0,3.259307146072388,0.0,not_used,,3.259307146072388,True,pass,10,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,11,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.8144688606262207,0.9999711513519288,3.314483165740967,3.416089534759521,0.4064250886440277,3.314483165740967,4.82204532623291,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999839067459106,2.759315013885498,2.8240504264831543,0.2589412331581116,2.759315013885498,4.880802154541016,0.0,3.2593069076538086,0.0,not_used,,3.2593069076538086,True,pass,11,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,9,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.775855541229248,0.9999641180038452,3.2758734226226807,3.3846726417541504,0.4351972639560699,3.2758734226226807,4.903912544250488,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999839067459106,2.759315013885498,2.8240504264831543,0.2589412033557892,2.759315013885498,4.880802154541016,0.0,3.2593069076538086,0.0,not_used,,3.2593069076538086,True,pass,12,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,19,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.812646389007568,0.9999674558639526,3.3126626014709477,3.425785779953003,0.4524930417537689,3.3126626014709477,4.874590396881104,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999839067459106,2.759315013885498,2.8240504264831543,0.2589412331581116,2.759315013885498,4.880802154541016,0.0,3.2593069076538086,0.0,not_used,,3.2593069076538086,True,pass,13,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,4,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)(N[SH](=O)=O)N1C(=O)C(N)CC(=O)O,True,3.842452764511109,0.9999552965164183,3.342475175857544,3.462132215499878,0.4786283373832702,3.342475175857544,4.933257102966309,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)(N[SH](=O)=O)N1C(=O)C(N)CC(=O)O,True,0.8200000000000001,pass,,486.4590000000002,222.5,6,9,15,-2.854199999999996,10,2,33,15,0.1818181818181818,0,True,ok,0.9999687671661376,2.8485569953918457,2.9172897338867188,0.2749308347702026,2.8485569953918457,5.559925079345703,0.0,3.348541259765625,0.0,not_used,,3.258541259765625,True,pass,14,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,24,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.848616361618042,0.9999732971191406,3.348629713058472,3.457970380783081,0.4373622834682464,3.348629713058472,4.811750888824463,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.99998140335083,2.7572028636932373,2.8542017936706543,0.387995570898056,2.7572028636932373,5.611817359924316,0.0,3.2571935653686523,0.0,not_used,,3.2571935653686523,True,pass,15,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,6,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.860769033432007,0.9999675750732422,3.3607852458953857,3.4744904041290283,0.4548201858997345,3.3607852458953857,4.892048358917236,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.99998140335083,2.757202625274658,2.854201555252075,0.3879954814910888,2.757202625274658,5.611817359924316,0.0,3.257193326950073,0.0,not_used,,3.257193326950073,True,pass,16,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,7,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.892887592315674,0.9999698400497437,3.392902612686157,3.506943464279175,0.4561633765697479,3.392902612686157,4.829298973083496,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.99998140335083,2.757202625274658,2.854201555252075,0.3879954516887665,2.757202625274658,5.611817359924316,0.0,3.257193326950073,0.0,not_used,,3.257193326950073,True,pass,17,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,16,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.7961366176605225,0.9999680519104004,3.2961525917053223,3.3990185260772705,0.4114637970924377,3.2961525917053223,4.755820274353027,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.99998140335083,2.757202625274658,2.854201555252075,0.3879954218864441,2.757202625274658,5.611817359924316,0.0,3.257193326950073,0.0,not_used,,3.257193326950073,True,pass,18,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,14,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.80715012550354,0.9999613761901855,3.3071694374084477,3.4176087379455566,0.4417568445205688,3.3071694374084477,4.8576836585998535,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.99998140335083,2.7572021484375,2.854201078414917,0.3879954516887665,2.7572021484375,5.611817359924316,0.0,3.257192850112915,0.0,not_used,,3.257192850112915,True,pass,19,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
final,20,ga_mutation_crossover,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,3.820016860961914,0.999967098236084,3.320033311843872,3.4224114418029785,0.4095129668712616,3.320033311843872,4.8101091384887695,0.0,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,True,1.0,pass,,407.3790000000002,176.32999999999998,4,7,11,-1.2978999999999965,8,2,29,11,0.2068965517241379,0,True,ok,0.9999791383743286,2.7233006954193115,2.809483766555786,0.3447320163249969,2.7233006954193115,4.860605239868164,0.0,3.223290205001831,0.0,not_used,,3.223290205001831,True,pass,20,C,2028,/home/jqb/Apply_Sweet/Apply_Sweet_results_202605_LLM_GA/sweet_ga_results_0618_v4_fast/group_c_llm_ABCD_v4fast_0618_C_s2028_seed2028
