generation,evaluations,elapsed_time_sec,mean_score,best_score,best_score_so_far,top10_mean_score,mean_pred_logsw,mean_pred_logsw_clipped,best_pred_logsw,best_pred_logsw_so_far,top10_mean_pred_logsw,mean_p_sweet,best_p_sweet,mean_d_ood,best_d_ood,mean_docking_score,best_docking_score,mean_gated_base_score,best_gated_base_score,success_count,success_rate,no_improve,method,seed
4,120,0.5438542366027832,10.025249481201172,10.299283981323242,10.299283981323242,10.197824478149414,2.2805323600769043,2.2805323600769043,2.248618602752685,2.573981761932373,2.391559362411499,0.9994460344314576,0.9998069405555724,5.64796781539917,5.4209489822387695,9.52552604675293,9.7993803024292,2.78025484085083,2.7485220432281494,22,0.7333333333333333,0,Gate + docking predictor,2030
5,150,0.6347706317901611,10.179253578186035,10.305785179138184,10.305785179138184,10.284629821777344,2.363638639450073,2.363638639450073,2.398159503936768,2.573981761932373,2.4106507301330566,0.9997844099998474,0.9999593496322632,5.530996322631836,5.349262714385986,9.679364204406738,9.805805206298828,2.86353087425232,2.898139238357544,27,0.9,0,Gate + docking predictor,2030
6,180,0.7163164615631104,10.274094581604004,10.455711364746094,10.455711364746094,10.359100341796877,2.3827145099639893,2.3827145099639893,2.336132764816284,2.573981761932373,2.421112537384033,0.9998890161514282,0.999832034111023,5.499814987182617,5.53673267364502,9.77414894104004,9.955795288085938,2.882659435272217,2.8360488414764404,30,1.0,0,Gate + docking predictor,2030
7,210,0.794874906539917,10.367120742797852,10.559417724609377,10.559417724609377,10.46609592437744,2.4119505882263184,2.4119505882263184,2.613565921783448,2.613565921783448,2.440347671508789,0.9998635649681092,0.9999077320098876,5.515733242034912,5.509439468383789,9.867188453674316,10.059463500976562,2.911882162094116,3.1135196685791016,30,1.0,0,Gate + docking predictor,2030
8,240,0.8891923427581787,10.454459190368652,10.647969245910645,10.647969245910645,10.5687894821167,2.4355876445770264,2.4355876445770264,2.3429226875305176,2.613565921783448,2.425065994262696,0.999882996082306,0.9998181462287904,5.549386501312256,5.528658866882324,9.954516410827637,10.148059844970703,2.9355289936065674,2.84283185005188,30,1.0,0,Gate + docking predictor,2030
9,270,0.9642479419708252,10.544988632202148,10.69914722442627,10.69914722442627,10.622779846191406,2.4286468029022217,2.4286468029022217,2.552298784255981,2.613565921783448,2.420985698699951,0.999855935573578,0.9999381303787231,5.535800457000732,5.6399335861206055,10.045062065124512,10.199177742004396,2.928574562072754,3.0522677898406982,30,1.0,0,Gate + docking predictor,2030
10,300,1.053715705871582,10.619180679321287,10.813067436218262,10.813067436218262,10.714231491088867,2.4171743392944336,2.4171743392944336,2.398669958114624,2.613565921783448,2.457838535308838,0.9998457431793212,0.999832034111023,5.583034992218018,5.584503173828125,10.11925983428955,10.313151359558104,2.917097330093384,2.8985860347747803,30,1.0,0,Gate + docking predictor,2030
11,330,1.125136375427246,10.654767990112305,10.824666023254396,10.824666023254396,10.757898330688477,2.480060577392578,2.480060577392578,2.541821956634521,2.613565921783448,2.5146231651306152,0.9999001622200012,0.9999518394470216,5.634983539581299,5.758130073547363,10.154817581176758,10.324689865112305,2.980010509490967,3.041797876358032,30,1.0,0,Gate + docking predictor,2030
12,360,1.2184135913848877,10.744709968566896,10.881818771362305,10.881818771362305,10.829267501831056,2.489957094192505,2.489957094192505,2.506251335144043,2.613565921783448,2.5233161449432373,0.9998998045921326,0.9999234676361084,5.650211811065674,5.7126970291137695,10.244762420654297,10.38185691833496,2.9899070262908936,3.0062131881713867,30,1.0,0,Gate + docking predictor,2030
1,30,0.3130264282226562,2.232408046722412,3.265838861465454,3.265838861465454,2.8679778575897217,1.884840488433838,1.884840488433838,2.765846967697144,2.765846967697144,2.404982566833496,0.8013492226600647,0.9999837875366212,5.248062610626221,5.298385143280029,7.623751640319824,7.660553932189941,2.232408046722412,3.265838861465454,11,0.3666666666666666,0,Gate + sweet predictor,2026
2,60,0.400846004486084,2.751840829849243,3.344353675842285,3.344353675842285,3.1155998706817627,2.2840590476989746,2.2840590476989746,2.8443644046783447,2.8443644046783447,2.617554187774658,0.940399408340454,0.99997878074646,5.531513690948486,5.32576847076416,8.428552627563477,7.63440465927124,2.751840829849243,3.344353675842285,22,0.7333333333333333,0,Gate + sweet predictor,2026
3,90,0.4858081340789795,3.0903539657592773,3.3821020126342773,3.3821020126342773,3.2760326862335205,2.5969929695129395,2.5969929695129395,2.8821139335632324,2.8821139335632324,2.776815891265869,0.9867214560508728,0.9999759197235109,5.5229668617248535,5.040761947631836,8.303750038146973,7.840300559997559,3.0903539657592773,3.3821020126342773,30,1.0,0,Gate + sweet predictor,2026
4,120,0.5653793811798096,3.2300350666046143,3.4039292335510254,3.4039292335510254,3.361485242843628,2.730973482131958,2.730973482131958,2.903942584991455,2.903942584991455,2.8614957332611084,0.9981234669685364,0.9999732971191406,5.326511859893799,5.036555290222168,7.90168285369873,7.827792167663574,3.2300350666046143,3.4039292335510254,30,1.0,0,Gate + sweet predictor,2026
5,150,0.6507692337036133,3.35961651802063,3.4410719871521,3.4410719871521,3.406452178955078,2.859628200531006,2.859628200531006,2.94108247756958,2.94108247756958,2.906463623046875,0.9999765157699584,0.9999791383743286,5.232525825500488,5.101924419403076,7.678436279296875,7.695807456970215,3.35961651802063,3.4410719871521,30,1.0,0,Gate + sweet predictor,2026
6,180,0.7230372428894043,3.3941454887390137,3.460308074951172,3.460308074951172,3.431795120239258,2.8941574096679688,2.8941574096679688,2.9603185653686523,2.9603185653686523,2.931807518005371,0.9999762773513794,0.9999791383743286,5.136041164398193,5.047266006469727,7.771326541900635,7.742220401763916,3.3941454887390137,3.460308074951172,30,1.0,0,Gate + sweet predictor,2026
7,210,0.8114545345306396,3.4283576011657715,3.496989250183105,3.496989250183105,3.4672508239746094,2.9283688068389893,2.9283688068389893,2.9970030784606934,2.9970030784606934,2.9672610759735107,0.9999778866767884,0.9999723434448242,5.1200714111328125,5.071793556213379,7.753973484039307,7.80104923248291,3.4283576011657715,3.496989250183105,30,1.0,0,Gate + sweet predictor,2026
8,240,0.8779809474945068,3.4604620933532715,3.52908706665039,3.52908706665039,3.501843214035034,2.9604732990264893,2.9604732990264893,3.029097080230713,3.029097080230713,3.001854419708252,0.9999783039093018,0.9999797344207764,5.080570697784424,5.013245105743408,7.751742839813232,7.797601222991943,3.4604620933532715,3.52908706665039,30,1.0,0,Gate + sweet predictor,2026
9,270,0.9759290218353271,3.4885060787200928,3.568471670150757,3.568471670150757,3.5399386882781982,2.988516330718994,2.988516330718994,3.0684821605682373,3.0684821605682373,3.039949655532837,0.9999786615371704,0.9999790191650392,5.059266567230225,5.05155611038208,7.794377326965332,8.003247261047363,3.4885060787200928,3.568471670150757,30,1.0,0,Gate + sweet predictor,2026
